%time,field.header.seq,field.header.stamp,field.header.frame_id,field.load
1701458389797220121,1738,0,,0.0
1701458389801105510,1739,0,,0.0
1701458389805396042,1740,0,,0.0
1701458389813409790,1741,0,,0.0
1701458389817891128,1742,0,,0.0
1701458389822205594,1743,0,,0.0
1701458389825849513,1744,0,,0.0
1701458389830251619,1745,0,,0.0
1701458389834252719,1746,0,,0.0
1701458389842157250,1747,0,,0.0
1701458389846461938,1748,0,,0.0
1701458389850217980,1749,0,,0.0
1701458389854563175,1750,0,,0.0
1701458389858694557,1751,0,,0.0
1701458389862546359,1752,0,,0.0
1701458389866921068,1753,0,,0.0
1701458389874831303,1754,0,,0.0
1701458389879306127,1755,0,,0.0
1701458389883592684,1756,0,,0.0
1701458389887435232,1757,0,,0.0
1701458389891736079,1758,0,,0.0
1701458389895661612,1759,0,,0.0
1701458389903607991,1760,0,,0.0
1701458389907812876,1761,0,,0.0
1701458389912177897,1762,0,,0.0
1701458389915928505,1763,0,,0.0
1701458389920288114,1764,0,,0.0
1701458389924045273,1765,0,,0.0
1701458389932671108,1766,0,,0.0
1701458389936280504,1767,0,,0.0
1701458389940518399,1768,0,,0.0
1701458389944870344,1769,0,,0.0
1701458389948705843,1770,0,,0.0
1701458389952889890,1771,0,,0.0
1701458389960990353,1772,0,,0.0
1701458389965036863,1773,0,,0.0
1701458389969224777,1774,0,,0.0
1701458389973147231,1775,0,,0.0
1701458389977237685,1776,0,,0.0
1701458389981362157,1777,0,,0.0
1701458389989722982,1778,0,,0.0
1701458389993690025,1779,0,,0.0
1701458389997740975,1780,0,,0.0
1701458390001903102,1781,0,,0.0
1701458390006156318,1782,0,,0.0
1701458390010335124,1783,0,,0.0
1701458390018551262,1784,0,,0.0
1701458390022427781,1785,0,,0.0
1701458390026616329,1786,0,,0.0
1701458390030783337,1787,0,,0.0
1701458390034602363,1788,0,,0.0
1701458390038592614,1789,0,,0.0
1701458390046995173,1790,0,,0.0
1701458390050977085,1791,0,,0.0
1701458390055501516,1792,0,,0.0
1701458390059265708,1793,0,,0.0
1701458390063244691,1794,0,,0.0
1701458390067596934,1795,0,,0.0
1701458390075559300,1796,0,,0.0
1701458390079755818,1797,0,,0.0
1701458390084055967,1798,0,,0.0
1701458390087914630,1799,0,,0.0
1701458390092124347,1800,0,,0.0
1701458390096470408,1801,0,,0.0
1701458390100207835,1802,0,,0.0
1701458390108616449,1803,0,,0.0
1701458390112526811,1804,0,,0.0
1701458390116835451,1805,0,,0.0
1701458390121188319,1806,0,,0.0
1701458390124715210,1807,0,,0.0
1701458390128931771,1808,0,,0.0
1701458390137061974,1809,0,,0.0
1701458390141154214,1810,0,,0.0
1701458390145258920,1811,0,,0.0
1701458390149201725,1812,0,,0.0
1701458390153670658,1813,0,,0.0
1701458390157576812,1814,0,,0.0
1701458390165933510,1815,0,,0.0
1701458390169840990,1816,0,,0.0
1701458390173874187,1817,0,,0.0
1701458390178073435,1818,0,,0.0
1701458390182579540,1819,0,,0.0
1701458390186072338,1820,0,,0.0
1701458390194860876,1821,0,,0.0
1701458390198507609,1822,0,,0.0
1701458390202602357,1823,0,,0.0
1701458390206745333,1824,0,,0.0
1701458390210637347,1825,0,,0.0
1701458390214874845,1826,0,,0.0
1701458390222928320,1827,0,,0.0
1701458390227295395,1828,0,,0.0
1701458390231583044,1829,0,,0.0
1701458390235354814,1830,0,,0.0
1701458390239503329,1831,0,,0.0
1701458390243717967,1832,0,,0.0
1701458390251986536,1833,0,,0.0
1701458390255832334,1834,0,,0.0
1701458390260040904,1835,0,,0.0
1701458390264153040,1836,0,,0.0
1701458390268706120,1837,0,,0.0
1701458390272335377,1838,0,,0.0
1701458390280611575,1839,0,,0.0
1701458390284715893,1840,0,,0.0
1701458390288613252,1841,0,,0.0
1701458390292848667,1842,0,,0.0
1701458390297246378,1843,0,,0.0
1701458390300890944,1844,0,,0.0
1701458390309276420,1845,0,,0.0
1701458390313249634,1846,0,,0.0
1701458390317707270,1847,0,,0.0
1701458390321552314,1848,0,,0.0
1701458390325426520,1849,0,,0.0
1701458390329759076,1850,0,,0.0
1701458390337752007,1851,0,,0.0
1701458390342035125,1852,0,,0.0
1701458390346028441,1853,0,,0.0
1701458390350003986,1854,0,,0.0
1701458390354183871,1855,0,,0.0
1701458390358471924,1856,0,,0.0
1701458390362445292,1857,0,,0.0
1701458390370615833,1858,0,,0.0
1701458390374579114,1859,0,,0.0
1701458390379245487,1860,0,,0.0
1701458390383161898,1861,0,,0.0
1701458390387063824,1862,0,,0.0
1701458390391253311,1863,0,,0.0
1701458390399338563,1864,0,,0.0
1701458390403786249,1865,0,,0.0
1701458390407672409,1866,0,,0.0
1701458390411449275,1867,0,,0.0
1701458390415709013,1868,0,,0.0
1701458390419749623,1869,0,,0.0
1701458390428133412,1870,0,,0.0
1701458390431957302,1871,0,,0.0
1701458390436202938,1872,0,,0.0
1701458390440731782,1873,0,,0.0
1701458390444753695,1874,0,,0.0
1701458390448416253,1875,0,,0.0
1701458390456887645,1876,0,,0.0
1701458390460625397,1877,0,,0.0
1701458390465069238,1878,0,,0.0
1701458390468792043,1879,0,,0.0
1701458390472884082,1880,0,,0.0
1701458390477285593,1881,0,,0.0
1701458390485243427,1882,0,,0.0
1701458390489257449,1883,0,,0.0
1701458390493520110,1884,0,,0.0
1701458390497689316,1885,0,,0.0
1701458390501644614,1886,0,,0.0
1701458390506144291,1887,0,,0.0
1701458390513863650,1888,0,,0.0
1701458390518055422,1889,0,,0.0
1701458390522157866,1890,0,,0.0
1701458390526180240,1891,0,,0.0
1701458390530470533,1892,0,,0.0
1701458390534648607,1893,0,,0.0
1701458390542628584,1894,0,,0.0
1701458390547183176,1895,0,,0.0
1701458390550714332,1896,0,,0.0
1701458390555202526,1897,0,,0.0
1701458390559102117,1898,0,,0.0
1701458390563092764,1899,0,,0.0
1701458390571481764,1900,0,,0.0
1701458390575233138,1901,0,,0.0
1701458390579596839,1902,0,,0.0
1701458390583567505,1903,0,,0.0
1701458390587589176,1904,0,,0.0
1701458390591931741,1905,0,,0.0
1701458390596050077,1906,0,,0.0
1701458390604276005,1907,0,,0.0
1701458390608171682,1908,0,,0.0
1701458390612155133,1909,0,,0.0
1701458390616503055,1910,0,,0.0
1701458390620488266,1911,0,,0.0
1701458390624409657,1912,0,,0.0
1701458390632978162,1913,0,,0.0
1701458390636655596,1914,0,,0.0
1701458390641238613,1915,0,,0.0
1701458390644965467,1916,0,,0.0
1701458390648854218,1917,0,,0.0
1701458390653131786,1918,0,,0.0
1701458390661180964,1919,0,,0.0
1701458390665374737,1920,0,,0.0
1701458390669924663,1921,0,,0.0
1701458390673557614,1922,0,,0.0
1701458390677831878,1923,0,,0.0
1701458390682196886,1924,0,,0.0
1701458390690007853,1925,0,,0.0
1701458390694260000,1926,0,,0.0
1701458390698132643,1927,0,,0.0
1701458390702420441,1928,0,,0.0
1701458390706597042,1929,0,,0.0
1701458390710635237,1930,0,,0.0
1701458390719101211,1931,0,,0.0
1701458390722915013,1932,0,,0.0
1701458390726860574,1933,0,,0.0
1701458390730945919,1934,0,,0.0
1701458390735154898,1935,0,,0.0
1701458390739209689,1936,0,,0.0
1701458390747493610,1937,0,,0.0
1701458390751336801,1938,0,,0.0
1701458390755643235,1939,0,,0.0
1701458390759734934,1940,0,,0.0
1701458390763789286,1941,0,,0.0
1701458390768213959,1942,0,,0.0
1701458390776152336,1943,0,,0.0
1701458390780280739,1944,0,,0.0
1701458390784426089,1945,0,,0.0
1701458390788301603,1946,0,,0.0
1701458390792581423,1947,0,,0.0
1701458390797158436,1948,0,,0.0
1701458390804970511,1949,0,,0.0
1701458390808836862,1950,0,,0.0
1701458390812866290,1951,0,,0.0
1701458390817467548,1952,0,,0.0
1701458390821423650,1953,0,,0.0
1701458390825232600,1954,0,,0.0
1701458390833737139,1955,0,,0.0
1701458390837379373,1956,0,,0.0
1701458390841653711,1957,0,,0.0
1701458390845818738,1958,0,,0.0
1701458390849785870,1959,0,,0.0
1701458390853900689,1960,0,,0.0
1701458390858035648,1961,0,,0.0
1701458390866288566,1962,0,,0.0
1701458390870421321,1963,0,,0.0
1701458390874228088,1964,0,,0.0
1701458390878516130,1965,0,,0.0
1701458390882701520,1966,0,,0.0
1701458390886603905,1967,0,,0.0
1701458390894986140,1968,0,,0.0
1701458390898894663,1969,0,,0.0
1701458390903035138,1970,0,,0.0
1701458390907245691,1971,0,,0.0
1701458390911231405,1972,0,,0.0
1701458390915360889,1973,0,,0.0
1701458390923350921,1974,0,,0.0
1701458390927688457,1975,0,,0.0
1701458390932188650,1976,0,,0.0
1701458390935658209,1977,0,,0.0
1701458390940070704,1978,0,,0.0
1701458390944371446,1979,0,,0.0
1701458390952239040,1980,0,,0.0
1701458390956739203,1981,0,,0.0
1701458390960358383,1982,0,,0.0
1701458390964359389,1983,0,,0.0
1701458390968517300,1984,0,,0.0
1701458390972729971,1985,0,,0.0
1701458390981034544,1986,0,,0.0
1701458390984989073,1987,0,,0.0
1701458390989108943,1988,0,,0.0
1701458390992989565,1989,0,,0.0
1701458390997367838,1990,0,,0.0
1701458391001283555,1991,0,,0.0
1701458391009768929,1992,0,,0.0
1701458391013421990,1993,0,,0.0
1701458391017968209,1994,0,,0.0
1701458391021966512,1995,0,,0.0
1701458391025816618,1996,0,,0.0
1701458391029990502,1997,0,,0.0
1701458391037987441,1998,0,,0.0
1701458391042486642,1999,0,,0.0
1701458391046569093,2000,0,,0.0
1701458391050421412,2001,0,,0.0
1701458391054620025,2002,0,,0.0
1701458391058895478,2003,0,,0.0
1701458391067108047,2004,0,,0.0
1701458391071094794,2005,0,,0.0
1701458391075056413,2006,0,,0.0
1701458391079431423,2007,0,,0.0
1701458391083523474,2008,0,,0.0
1701458391087214535,2009,0,,0.0
1701458391091596084,2010,0,,0.0
1701458391099691216,2011,0,,0.0
1701458391103881341,2012,0,,0.0
1701458391107801768,2013,0,,0.0
1701458391112062522,2014,0,,0.0
1701458391116281247,2015,0,,0.0
1701458391120520931,2016,0,,0.0
1701458391128512637,2017,0,,0.0
1701458391132676037,2018,0,,0.0
1701458391136568448,2019,0,,0.0
1701458391144837317,2020,0,,0.0
1701458391149072591,2021,0,,0.0
1701458391153048963,2022,0,,0.0
1701458391157236665,2023,0,,0.0
1701458391160984145,2024,0,,0.0
1701458391169820735,2025,0,,0.0
1701458391173338873,2026,0,,0.0
1701458391177416886,2027,0,,0.0
1701458391181789565,2028,0,,0.0
1701458391185548701,2029,0,,0.0
1701458391189891535,2030,0,,0.0
1701458391198020123,2031,0,,0.0
1701458391202097082,2032,0,,0.0
1701458391206121136,2033,0,,0.0
1701458391210101120,2034,0,,0.0
1701458391214460343,2035,0,,0.0
1701458391218426458,2036,0,,0.0
1701458391226692901,2037,0,,0.0
1701458391230733402,2038,0,,0.0
1701458391234892906,2039,0,,0.0
1701458391238906956,2040,0,,0.0
1701458391242885742,2041,0,,0.0
1701458391247154187,2042,0,,0.0
1701458391255629255,2043,0,,0.0
1701458391259426945,2044,0,,0.0
1701458391263743907,2045,0,,0.0
1701458391267903239,2046,0,,0.0
1701458391271920653,2047,0,,0.0
1701458391276041908,2048,0,,0.0
1701458391284212186,2049,0,,0.0
1701458391288328653,2050,0,,0.0
1701458391292512018,2051,0,,0.0
1701458391296233056,2052,0,,0.0
1701458391300248369,2053,0,,0.0
1701458391304533316,2054,0,,0.0
1701458391312520481,2055,0,,0.0
1701458391316781509,2056,0,,0.0
1701458391321074131,2057,0,,0.0
1701458391324928020,2058,0,,0.0
1701458391328895935,2059,0,,0.0
1701458391333002895,2060,0,,0.0
1701458391337099568,2061,0,,0.0
1701458391345327207,2062,0,,0.0
1701458391349574621,2063,0,,0.0
1701458391353511019,2064,0,,0.0
1701458391357590109,2065,0,,0.0
1701458391361743314,2066,0,,0.0
1701458391365917674,2067,0,,0.0
1701458391374007894,2068,0,,0.0
1701458391378189057,2069,0,,0.0
1701458391382299970,2070,0,,0.0
1701458391386219377,2071,0,,0.0
1701458391390582216,2072,0,,0.0
1701458391394541201,2073,0,,0.0
1701458391402949968,2074,0,,0.0
1701458391407030212,2075,0,,0.0
1701458391410702631,2076,0,,0.0
1701458391415284136,2077,0,,0.0
1701458391419412663,2078,0,,0.0
1701458391423143609,2079,0,,0.0
1701458391431771956,2080,0,,0.0
1701458391435458792,2081,0,,0.0
1701458391440015272,2082,0,,0.0
1701458391443935101,2083,0,,0.0
1701458391448060635,2084,0,,0.0
1701458391451840557,2085,0,,0.0
1701458391460047110,2086,0,,0.0
1701458391464498950,2087,0,,0.0
1701458391468806682,2088,0,,0.0
1701458391472540929,2089,0,,0.0
1701458391476440056,2090,0,,0.0
1701458391480874682,2091,0,,0.0
1701458391489179961,2092,0,,0.0
1701458391492899972,2093,0,,0.0
1701458391497306197,2094,0,,0.0
1701458391501035677,2095,0,,0.0
1701458391505397026,2096,0,,0.0
1701458391509362182,2097,0,,0.0
1701458391517581075,2098,0,,0.0
1701458391521285784,2099,0,,0.0
1701458391525668630,2100,0,,0.0
1701458391529904902,2101,0,,0.0
1701458391533995697,2102,0,,0.0
1701458391537924000,2103,0,,0.0
1701458391546130396,2104,0,,0.0
1701458391550157524,2105,0,,0.0
1701458391554592769,2106,0,,0.0
1701458391558641238,2107,0,,0.0
1701458391562434669,2108,0,,0.0
1701458391566730168,2109,0,,0.0
1701458391574601016,2110,0,,0.0
1701458391579198767,2111,0,,0.0
1701458391583119366,2112,0,,0.0
1701458391587261411,2113,0,,0.0
1701458391591590483,2114,0,,0.0
1701458391595223938,2115,0,,0.0
1701458391599366542,2116,0,,0.0
1701458391607698260,2117,0,,0.0
1701458391611591955,2118,0,,0.0
1701458391615981415,2119,0,,0.0
1701458391620270858,2120,0,,0.0
1701458391624243054,2121,0,,0.0
1701458391628043648,2122,0,,0.0
1701458391636299053,2123,0,,0.0
1701458391640242967,2124,0,,0.0
1701458391644563848,2125,0,,0.0
1701458391648492505,2126,0,,0.0
1701458391652722413,2127,0,,0.0
1701458391656755847,2128,0,,0.0
1701458391664797199,2129,0,,0.0
1701458391669276195,2130,0,,0.0
1701458391673180374,2131,0,,0.0
1701458391677192193,2132,0,,0.0
1701458391681579019,2133,0,,0.0
1701458391685413475,2134,0,,0.0
1701458391693675449,2135,0,,0.0
1701458391697481019,2136,0,,0.0
1701458391701603163,2137,0,,0.0
1701458391706319692,2138,0,,0.0
1701458391709982374,2139,0,,0.0
1701458391714225203,2140,0,,0.0
1701458391722340544,2141,0,,0.0
1701458391726495525,2142,0,,0.0
1701458391730682432,2143,0,,0.0
1701458391734638522,2144,0,,0.0
1701458391738854569,2145,0,,0.0
1701458391742901431,2146,0,,0.0
1701458391751027281,2147,0,,0.0
1701458391755454656,2148,0,,0.0
1701458391759227327,2149,0,,0.0
1701458391763141923,2150,0,,0.0
1701458391767316538,2151,0,,0.0
1701458391771627858,2152,0,,0.0
1701458391779926131,2153,0,,0.0
1701458391783833365,2154,0,,0.0
1701458391787689350,2155,0,,0.0
1701458391792015410,2156,0,,0.0
1701458391795941071,2157,0,,0.0
1701458391799885138,2158,0,,0.0
1701458391808398835,2159,0,,0.0
1701458391812339512,2160,0,,0.0
1701458391816571347,2161,0,,0.0
1701458391820703732,2162,0,,0.0
1701458391824784554,2163,0,,0.0
1701458391829063143,2164,0,,0.0
1701458391833082454,2165,0,,0.0
1701458391841353739,2166,0,,0.0
1701458391845507715,2167,0,,0.0
1701458391849302712,2168,0,,0.0
1701458391853241254,2169,0,,0.0
1701458391857653835,2170,0,,0.0
1701458391861352581,2171,0,,0.0
1701458391869843363,2172,0,,0.0
1701458391873827316,2173,0,,0.0
1701458391877928836,2174,0,,0.0
1701458391882206571,2175,0,,0.0
1701458391885949132,2176,0,,0.0
1701458391890328523,2177,0,,0.0
1701458391898234970,2178,0,,0.0
1701458391902617627,2179,0,,0.0
1701458391906701558,2180,0,,0.0
1701458391910553373,2181,0,,0.0
1701458391914829890,2182,0,,0.0
1701458391919223967,2183,0,,0.0
1701458391927359115,2184,0,,0.0
1701458391931326194,2185,0,,0.0
1701458391935337690,2186,0,,0.0
1701458391939391987,2187,0,,0.0
1701458391943851175,2188,0,,0.0
1701458391947538908,2189,0,,0.0
1701458391955947615,2190,0,,0.0
1701458391959983510,2191,0,,0.0
1701458391964155921,2192,0,,0.0
1701458391968052325,2193,0,,0.0
1701458391972095949,2194,0,,0.0
1701458391976184725,2195,0,,0.0
1701458391984594073,2196,0,,0.0
1701458391988481600,2197,0,,0.0
1701458391992689240,2198,0,,0.0
1701458391996893437,2199,0,,0.0
1701458392000739883,2200,0,,0.0
1701458392004987520,2201,0,,0.0
1701458392012963317,2202,0,,0.0
1701458392017349116,2203,0,,0.0
1701458392021401256,2204,0,,0.0
1701458392025279584,2205,0,,0.0
1701458392029422076,2206,0,,0.0
1701458392033735083,2207,0,,0.0
1701458392041800123,2208,0,,0.0
1701458392046485287,2209,0,,0.0
1701458392049841322,2210,0,,0.0
1701458392053986425,2211,0,,0.0
1701458392058398975,2212,0,,0.0
1701458392062090628,2213,0,,0.0
1701458392066537842,2214,0,,0.0
1701458392074334755,2215,0,,0.0
1701458392078705038,2216,0,,0.0
1701458392082760744,2217,0,,0.0
1701458392086687245,2218,0,,0.0
1701458392091025305,2219,0,,0.0
1701458392095090260,2220,0,,0.0
1701458392103040496,2221,0,,0.0
1701458392107536922,2222,0,,0.0
1701458392111159447,2223,0,,0.0
1701458392115372009,2224,0,,0.0
1701458392119580039,2225,0,,0.0
1701458392123546294,2226,0,,0.0
1701458392131829187,2227,0,,0.0
1701458392136067246,2228,0,,0.0
1701458392140028870,2229,0,,0.0
1701458392144302639,2230,0,,0.0
1701458392148253284,2231,0,,0.0
1701458392152529931,2232,0,,0.0
1701458392160501171,2233,0,,0.0
1701458392164611172,2234,0,,0.0
1701458392168830977,2235,0,,0.0
1701458392172846282,2236,0,,0.0
1701458392177029497,2237,0,,0.0
1701458392181281806,2238,0,,0.0
1701458392189183384,2239,0,,0.0
1701458392193248304,2240,0,,0.0
1701458392197348935,2241,0,,0.0
1701458392201604437,2242,0,,0.0
1701458392205655021,2243,0,,0.0
1701458392209856540,2244,0,,0.0
1701458392217878226,2245,0,,0.0
1701458392221932142,2246,0,,0.0
1701458392225911293,2247,0,,0.0
1701458392230276101,2248,0,,0.0
1701458392234401140,2249,0,,0.0
1701458392238421979,2250,0,,0.0
1701458392246503195,2251,0,,0.0
1701458392250585881,2252,0,,0.0
1701458392254760726,2253,0,,0.0
1701458392258991379,2254,0,,0.0
1701458392263203147,2255,0,,0.0
1701458392267200454,2256,0,,0.0
1701458392275004674,2257,0,,0.0
1701458392279154531,2258,0,,0.0
1701458392283301911,2259,0,,0.0
1701458392287324186,2260,0,,0.0
1701458392291507754,2261,0,,0.0
1701458392295643143,2262,0,,0.0
1701458392304053487,2263,0,,0.0
1701458392308381246,2264,0,,0.0
1701458392312004836,2265,0,,0.0
1701458392316054647,2266,0,,0.0
1701458392320194884,2267,0,,0.0
1701458392324212881,2268,0,,0.0
1701458392328691125,2269,0,,0.0
1701458392336538654,2270,0,,0.0
1701458392340912648,2271,0,,0.0
1701458392345092087,2272,0,,0.0
1701458392348805421,2273,0,,0.0
1701458392353055212,2274,0,,0.0
1701458392357377331,2275,0,,0.0
1701458392365335760,2276,0,,0.0
1701458392369288634,2277,0,,0.0
1701458392373508734,2278,0,,0.0
1701458392377692442,2279,0,,0.0
1701458392381876786,2280,0,,0.0
1701458392386228403,2281,0,,0.0
1701458392393922557,2282,0,,0.0
1701458392397951479,2283,0,,0.0
1701458392401871114,2284,0,,0.0
1701458392406438075,2285,0,,0.0
1701458392410269405,2286,0,,0.0
1701458392414558180,2287,0,,0.0
1701458392422465393,2288,0,,0.0
1701458392426658193,2289,0,,0.0
1701458392430897582,2290,0,,0.0
1701458392434898855,2291,0,,0.0
1701458392439677695,2292,0,,0.0
1701458392443194279,2293,0,,0.0
1701458392451327253,2294,0,,0.0
1701458392455838665,2295,0,,0.0
1701458392460108150,2296,0,,0.0
1701458392463703487,2297,0,,0.0
1701458392468252060,2298,0,,0.0
1701458392471807256,2299,0,,0.0
1701458392480097243,2300,0,,0.0
1701458392483985681,2301,0,,0.0
1701458392488004690,2302,0,,0.0
1701458392492095919,2303,0,,0.0
1701458392496397436,2304,0,,0.0
1701458392500386824,2305,0,,0.0
1701458392508920525,2306,0,,0.0
1701458392512933051,2307,0,,0.0
1701458392517299815,2308,0,,0.0
1701458392521102782,2309,0,,0.0
1701458392524917398,2310,0,,0.0
1701458392529067599,2311,0,,0.0
1701458392537126195,2312,0,,0.0
1701458392541982463,2313,0,,0.0
1701458392545504681,2314,0,,0.0
1701458392549558849,2315,0,,0.0
1701458392553708610,2316,0,,0.0
1701458392558375114,2317,0,,0.0
1701458392562056154,2318,0,,0.0
1701458392570274179,2319,0,,0.0
1701458392574188914,2320,0,,0.0
1701458392578436807,2321,0,,0.0
1701458392582620220,2322,0,,0.0
1701458392586720092,2323,0,,0.0
1701458392590699337,2324,0,,0.0
1701458392599028910,2325,0,,0.0
1701458392603233083,2326,0,,0.0
1701458392607246410,2327,0,,0.0
1701458392610979544,2328,0,,0.0
1701458392615386218,2329,0,,0.0
1701458392619537527,2330,0,,0.0
1701458392627563904,2331,0,,0.0
1701458392631899085,2332,0,,0.0
1701458392635610672,2333,0,,0.0
1701458392639827643,2334,0,,0.0
1701458392643821130,2335,0,,0.0
1701458392647846840,2336,0,,0.0
1701458392656382752,2337,0,,0.0
1701458392660378426,2338,0,,0.0
1701458392664749972,2339,0,,0.0
1701458392668780436,2340,0,,0.0
1701458392672573088,2341,0,,0.0
1701458392676633343,2342,0,,0.0
1701458392684810230,2343,0,,0.0
1701458392688748679,2344,0,,0.0
1701458392693359849,2345,0,,0.0
1701458392697001608,2346,0,,0.0
1701458392700956270,2347,0,,0.0
1701458392705512744,2348,0,,0.0
1701458392713506655,2349,0,,0.0
1701458392717871069,2350,0,,0.0
1701458392721757288,2351,0,,0.0
1701458392725668928,2352,0,,0.0
1701458392729967508,2353,0,,0.0
1701458392734049420,2354,0,,0.0
1701458392742193558,2355,0,,0.0
1701458392746535566,2356,0,,0.0
1701458392750157943,2357,0,,0.0
1701458392754587367,2358,0,,0.0
1701458392758700288,2359,0,,0.0
1701458392762712052,2360,0,,0.0
1701458392770949446,2361,0,,0.0
1701458392774820623,2362,0,,0.0
1701458392779164668,2363,0,,0.0
1701458392783194416,2364,0,,0.0
1701458392786959022,2365,0,,0.0
1701458392791603158,2366,0,,0.0
1701458392799500394,2367,0,,0.0
1701458392803646741,2368,0,,0.0
1701458392807812564,2369,0,,0.0
1701458392811982450,2370,0,,0.0
1701458392815857312,2371,0,,0.0
1701458392820439155,2372,0,,0.0
1701458392824094163,2373,0,,0.0
1701458392832716347,2374,0,,0.0
1701458392836274992,2375,0,,0.0
1701458392840878124,2376,0,,0.0
1701458392844827773,2377,0,,0.0
1701458392848707202,2378,0,,0.0
1701458392853162771,2379,0,,0.0
1701458392860891577,2380,0,,0.0
1701458392865037169,2381,0,,0.0
1701458392869380804,2382,0,,0.0
1701458392873031544,2383,0,,0.0
1701458392877246608,2384,0,,0.0
1701458392881305357,2385,0,,0.0
1701458392889676227,2386,0,,0.0
1701458392893711701,2387,0,,0.0
1701458392897792987,2388,0,,0.0
1701458392901975527,2389,0,,0.0
1701458392905935190,2390,0,,0.0
1701458392910360347,2391,0,,0.0
1701458392918599344,2392,0,,0.0
1701458392922373630,2393,0,,0.0
1701458392926508511,2394,0,,0.0
1701458392930698427,2395,0,,0.0
1701458392935203865,2396,0,,0.0
1701458392938628635,2397,0,,0.0
1701458392947050301,2398,0,,0.0
1701458392950955689,2399,0,,0.0
1701458392955233664,2400,0,,0.0
1701458392959151037,2401,0,,0.0
1701458392963580246,2402,0,,0.0
1701458392967456536,2403,0,,0.0
1701458392975341614,2404,0,,0.0
1701458392979618145,2405,0,,0.0
1701458392983827791,2406,0,,0.0
1701458392987884983,2407,0,,0.0
1701458392992126052,2408,0,,0.0
1701458392996054285,2409,0,,0.0
1701458393004283098,2410,0,,0.0
1701458393008511703,2411,0,,0.0
1701458393012321868,2412,0,,0.0
1701458393016508742,2413,0,,0.0
1701458393020582049,2414,0,,0.0
1701458393024637027,2415,0,,0.0
1701458393033180617,2416,0,,0.0
1701458393036878138,2417,0,,0.0
1701458393041130326,2418,0,,0.0
1701458393045275771,2419,0,,0.0
1701458393049178273,2420,0,,0.0
1701458393053327132,2421,0,,0.0
1701458393057752147,2422,0,,0.0
1701458393065584768,2423,0,,0.0
1701458393069753149,2424,0,,0.0
1701458393073980092,2425,0,,0.0
1701458393077815169,2426,0,,0.0
1701458393082009325,2427,0,,0.0
1701458393086066107,2428,0,,0.0
1701458393094472728,2429,0,,0.0
1701458393098370853,2430,0,,0.0
1701458393102520432,2431,0,,0.0
1701458393106720237,2432,0,,0.0
1701458393110885943,2433,0,,0.0
1701458393115141360,2434,0,,0.0
1701458393122978322,2435,0,,0.0
1701458393127068744,2436,0,,0.0
1701458393131337346,2437,0,,0.0
1701458393135289589,2438,0,,0.0
1701458393139548438,2439,0,,0.0
1701458393143620505,2440,0,,0.0
1701458393151642313,2441,0,,0.0
1701458393156015531,2442,0,,0.0
1701458393159885257,2443,0,,0.0
1701458393164225190,2444,0,,0.0
1701458393168722458,2445,0,,0.0
1701458393172209441,2446,0,,0.0
1701458393180425031,2447,0,,0.0
1701458393184545436,2448,0,,0.0
1701458393188374846,2449,0,,0.0
1701458393192661161,2450,0,,0.0
1701458393197041645,2451,0,,0.0
1701458393200672922,2452,0,,0.0
1701458393209194675,2453,0,,0.0
1701458393213168653,2454,0,,0.0
1701458393217574001,2455,0,,0.0
1701458393221686696,2456,0,,0.0
1701458393225345712,2457,0,,0.0
1701458393229461640,2458,0,,0.0
1701458393237718638,2459,0,,0.0
1701458393242046899,2460,0,,0.0
1701458393246068031,2461,0,,0.0
1701458393249924437,2462,0,,0.0
1701458393254154867,2463,0,,0.0
1701458393258506947,2464,0,,0.0
1701458393266690694,2465,0,,0.0
1701458393270697254,2466,0,,0.0
1701458393274703751,2467,0,,0.0
1701458393278666777,2468,0,,0.0
1701458393282978099,2469,0,,0.0
1701458393286662276,2470,0,,0.0
1701458393295709492,2471,0,,0.0
1701458393299005543,2472,0,,0.0
1701458393303703643,2473,0,,0.0
1701458393307593036,2474,0,,0.0
1701458393311576255,2475,0,,0.0
1701458393315952986,2476,0,,0.0
1701458393319976568,2477,0,,0.0
1701458393327770922,2478,0,,0.0
1701458393332011355,2479,0,,0.0
1701458393336128297,2480,0,,0.0
1701458393339958353,2481,0,,0.0
1701458393344516572,2482,0,,0.0
1701458393348508162,2483,0,,0.0
1701458393356754465,2484,0,,0.0
1701458393360730908,2485,0,,0.0
1701458393364659746,2486,0,,0.0
1701458393368812207,2487,0,,0.0
1701458393373202949,2488,0,,0.0
1701458393376964464,2489,0,,0.0
1701458393385182849,2490,0,,0.0
1701458393389177637,2491,0,,0.0
1701458393393291093,2492,0,,0.0
1701458393397511055,2493,0,,0.0
1701458393401364879,2494,0,,0.0
1701458393405730101,2495,0,,0.0
1701458393413986508,2496,0,,0.0
1701458393417906777,2497,0,,0.0
1701458393422130211,2498,0,,0.0
1701458393426084657,2499,0,,0.0
1701458393430415515,2500,0,,0.0
1701458393434632005,2501,0,,0.0
1701458393442710883,2502,0,,0.0
1701458393446455450,2503,0,,0.0
1701458393450668479,2504,0,,0.0
1701458393455049846,2505,0,,0.0
1701458393459012276,2506,0,,0.0
1701458393462882757,2507,0,,0.0
1701458393471162510,2508,0,,0.0
1701458393475461712,2509,0,,0.0
1701458393479240812,2510,0,,0.0
1701458393483588399,2511,0,,0.0
1701458393487627019,2512,0,,0.0
1701458393491669885,2513,0,,0.0
