%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms1.header.seq,field.transforms1.header.stamp,field.transforms1.header.frame_id,field.transforms1.child_frame_id,field.transforms1.transform.translation.x,field.transforms1.transform.translation.y,field.transforms1.transform.translation.z,field.transforms1.transform.rotation.x,field.transforms1.transform.rotation.y,field.transforms1.transform.rotation.z,field.transforms1.transform.rotation.w,field.transforms2.header.seq,field.transforms2.header.stamp,field.transforms2.header.frame_id,field.transforms2.child_frame_id,field.transforms2.transform.translation.x,field.transforms2.transform.translation.y,field.transforms2.transform.translation.z,field.transforms2.transform.rotation.x,field.transforms2.transform.rotation.y,field.transforms2.transform.rotation.z,field.transforms2.transform.rotation.w
1701812405192582069,0,1701812405191640840,trakstar_base,trakstar0,-0.3926830078125,-0.339328125,0.1283642578125,0.677105849315257,-0.2806827168365986,-0.663553965205269,0.14980325948608372,0,1701812405191640840,trakstar_base,trakstar1,-0.31666904296875,-0.31399013671875,0.12914560546875,0.07813146418086352,-0.5937991277745627,0.7984058995981991,-0.06201684969356041,0,1701812405191640840,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405205234469,0,1701812405204137296,trakstar_base,trakstar0,-0.39234814453125,-0.33921650390625,0.1285875,0.6767023278074527,-0.2804231006627672,-0.663883683676155,0.1506495891240116,0,1701812405204137296,trakstar_base,trakstar1,-0.3163341796875,-0.31421337890625,0.1292572265625,0.07922213772102198,-0.5937387948768119,0.7983247776509765,-0.06225468449571835,0,1701812405204137296,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405217659903,0,1701812405216645765,trakstar_base,trakstar0,-0.39190166015625,-0.33899326171875,0.12892236328125,0.6760108517672537,-0.279951757829567,-0.6645344168627707,0.15175753815183246,0,1701812405216645765,trakstar_base,trakstar1,-0.3158876953125,-0.31443662109375,0.12948046875,0.08081711703098468,-0.5935541133000717,0.7982826710960857,-0.06250508144994585,0,1701812405216645765,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405230731241,0,1701812405229166687,trakstar_base,trakstar0,-0.3913435546875,-0.3386583984375,0.1292572265625,0.6750394970093643,-0.27958770992068077,-0.6653943314706158,0.15297965088673057,0,1701812405229166687,trakstar_base,trakstar1,-0.31521796875,-0.3145482421875,0.1297037109375,0.0828891426099894,-0.593286057561927,0.7982505206579096,-0.06274671472980052,0,1701812405229166687,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405242924332,0,1701812405241661403,trakstar_base,trakstar0,-0.3908970703125,-0.33854677734375,0.12948046875,0.6744006904190314,-0.279209699309979,-0.665976786067309,0.15394990416698015,0,1701812405241661403,trakstar_base,trakstar1,-0.314771484375,-0.314771484375,0.1301501953125,0.08447648937622036,-0.593044487557339,0.7982539942646026,-0.0628690636253663,0,1701812405241661403,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405255332231,0,1701812405254146866,trakstar_base,trakstar0,-0.39056220703125,-0.3391048828125,0.12981533203125,0.6742375441114575,-0.27858230593198363,-0.6661803871476051,0.15491715435043266,0,1701812405254146866,trakstar_base,trakstar1,-0.3145482421875,-0.31510634765625,0.1303734375,0.08533438531428918,-0.5927016319039684,0.7984075535843366,-0.06299362349381002,0,1701812405254146866,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405268259143,0,1701812405266655967,trakstar_base,trakstar0,-0.39033896484374997,-0.339774609375,0.13003857421875,0.6742625655475207,-0.27798223098890185,-0.666205109576828,0.1557774821000609,0,1701812405266655967,trakstar_base,trakstar1,-0.3145482421875,-0.31532958984375,0.1305966796875,0.08581480694324756,-0.5924029275897303,0.7985781892215157,-0.06298782415749037,0,1701812405266655967,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405280290174,0,1701812405279153868,trakstar_base,trakstar0,-0.39033896484374997,-0.3404443359375,0.13026181640625,0.6744012080907126,-0.2776227999996887,-0.666099382936808,0.1562696499558494,0,1701812405279153868,trakstar_base,trakstar1,-0.31465986328125,-0.3154412109375,0.13070830078125,0.0857060286967899,-0.5922506341996122,0.7987020509037032,-0.06299759374293959,0,1701812405279153868,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405293429259,0,1701812405291656595,trakstar_base,trakstar0,-0.39033896484374997,-0.3408908203125,0.1303734375,0.6746639225773088,-0.27738625264126765,-0.6658735131626207,0.15651812318930686,0,1701812405291656595,trakstar_base,trakstar1,-0.314771484375,-0.31555283203125,0.13070830078125,0.08557649007918362,-0.5921990775665047,0.7987545999830221,-0.06299210967312233,0,1701812405291656595,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405305559482,0,1701812405304145024,trakstar_base,trakstar0,-0.3904505859375,-0.3411140625,0.13048505859375,0.6746639225773088,-0.27738625264126765,-0.6658735131626207,0.15651812318930686,0,1701812405304145024,trakstar_base,trakstar1,-0.31488310546875,-0.31555283203125,0.13070830078125,0.08533477067143112,-0.592215983586713,0.7987774027227094,-0.06287182674647644,0,1701812405304145024,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405317914744,0,1701812405316671855,trakstar_base,trakstar0,-0.390673828125,-0.3411140625,0.13070830078125,0.6745774445223077,-0.2776450875735254,-0.6659086665022022,0.156282195292046,0,1701812405316671855,trakstar_base,trakstar1,-0.3149947265625,-0.3154412109375,0.13070830078125,0.08508752990871164,-0.5923166357490227,0.7987485052979918,-0.0626253986272153,0,1701812405316671855,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405330396079,0,1701812405329149087,trakstar_base,trakstar0,-0.39078544921874997,-0.34100244140625,0.130819921875,0.6744360255039474,-0.2778813168079262,-0.6660116797834963,0.15603353377879164,0,1701812405329149087,trakstar_base,trakstar1,-0.31510634765625,-0.3154412109375,0.13070830078125,0.08496912411359708,-0.5924643093725382,0.7986609338378622,-0.06250602233643923,0,1701812405329149087,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405342960942,0,1701812405341643228,trakstar_base,trakstar0,-0.3908970703125,-0.34077919921875,0.130819921875,0.6742945146347062,-0.278117491279714,-0.666114588420597,0.15578486342094605,0,1701812405341643228,trakstar_base,trakstar1,-0.31510634765625,-0.31532958984375,0.1305966796875,0.08484243118520188,-0.5925541884503164,0.7986175321058859,-0.06238055012322035,0,1701812405341643228,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405355577247,0,1701812405354170377,trakstar_base,trakstar0,-0.3911203125,-0.34055595703125,0.13093154296875,0.67414279382033,-0.2784715162448701,-0.6662073933135713,0.15541176684775085,0,1701812405354170377,trakstar_base,trakstar1,-0.31510634765625,-0.31521796875,0.1305966796875,0.08460344341909176,-0.592712435497389,0.7985441896165647,-0.06214019148674996,0,1701812405354170377,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405367869323,0,1701812405366649070,trakstar_base,trakstar0,-0.3913435546875,-0.34010947265625,0.130819921875,0.6739395354577306,-0.27897678234074536,-0.6663699247333865,0.15468865786683783,0,1701812405366649070,trakstar_base,trakstar1,-0.31521796875,-0.31510634765625,0.1303734375,0.0843604224415198,-0.5930867325917557,0.7983108572287959,-0.06189686566982711,0,1701812405366649070,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405381626724,0,1701812405380623082,trakstar_base,trakstar0,-0.3917900390625,-0.33943974609375,0.1305966796875,0.6737773278555491,-0.27969267224443967,-0.6665744174834749,0.15321444943988297,0,1701812405380623082,trakstar_base,trakstar1,-0.31532958984375,-0.314771484375,0.1301501953125,0.08362304323283214,-0.5937846456707964,0.7978981176201327,-0.061527027429704235,0,1701812405380623082,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405392946014,0,1701812405391654479,trakstar_base,trakstar0,-0.392459765625,-0.3386583984375,0.129926953125,0.6740524727554852,-0.28043806011942574,-0.6664829648201764,0.15102389219317788,0,1701812405391654479,trakstar_base,trakstar1,-0.31555283203125,-0.31443662109375,0.12981533203125,0.08252458736651222,-0.5946409246483447,0.7974121370977187,-0.0610388959811481,0,1701812405391654479,trakstar_base,trakstar2,-0.4141142578125,0.1841748046875,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405405620750,0,1701812405404171136,trakstar_base,trakstar0,-0.3931294921875,-0.337988671875,0.12869912109375,0.6749805450779831,-0.2812724137926701,-0.6658245420248362,0.14820516942026973,0,1701812405404171136,trakstar_base,trakstar1,-0.31577607421875,-0.3141017578125,0.1292572265625,0.08105951252370838,-0.5953723532803099,0.7970445139567649,-0.06067255681367931,0,1701812405404171136,trakstar_base,trakstar2,-0.4141142578125,0.1841748046875,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405421282669,0,1701812405416647482,trakstar_base,trakstar0,-0.39391083984374997,-0.3373189453125,0.12769453125,0.675745117300006,-0.2821403732755761,-0.6652457351703221,0.1456484055896851,0,1701812405416647482,trakstar_base,trakstar1,-0.31622255859375,-0.313878515625,0.12892236328125,0.07971668113182176,-0.5961049831036533,0.7966785008671805,-0.06006218547757473,0,1701812405416647482,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405430435453,0,1701812405429238421,trakstar_base,trakstar0,-0.39435732421874997,-0.3368724609375,0.12646669921875,0.6768783188866888,-0.28264309311375985,-0.6643028378539817,0.143702341509674,0,1701812405429238421,trakstar_base,trakstar1,-0.3163341796875,-0.31354365234375,0.12869912109375,0.07873776739165474,-0.5964538472490312,0.7965332282644144,-0.0598162884060633,0,1701812405429238421,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405442968414,0,1701812405441663908,trakstar_base,trakstar0,-0.39458056640625,-0.33653759765625,0.12646669921875,0.6768437839210663,-0.282994929857329,-0.6642689445011764,0.1433287522228232,0,1701812405441663908,trakstar_base,trakstar1,-0.31644580078125,-0.31343203125,0.12869912109375,0.078618165393365,-0.5964726026583562,0.7965582751424015,-0.05945193563131795,0,1701812405441663908,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405455187696,0,1701812405454170429,trakstar_base,trakstar0,-0.39458056640625,-0.33631435546875,0.12668994140625,0.6764649786897067,-0.2832338477820103,-0.6645007902920181,0.14357026077226037,0,1701812405454170429,trakstar_base,trakstar1,-0.3163341796875,-0.31343203125,0.1288107421875,0.0789807620782762,-0.5963230645322707,0.7966436681960285,-0.05932712576513483,0,1701812405454170429,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405467694189,0,1701812405466645792,trakstar_base,trakstar0,-0.3944689453125,-0.336202734375,0.1270248046875,0.6761208780118801,-0.28324312693888803,-0.6647667354233816,0.14394122700902975,0,1701812405466645792,trakstar_base,trakstar1,-0.3163341796875,-0.31343203125,0.1288107421875,0.07922856904516659,-0.5962285534924401,0.7966804955142637,-0.0594519462634763,0,1701812405466645792,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405480775490,0,1701812405479132242,trakstar_base,trakstar0,-0.3944689453125,-0.33631435546875,0.12735966796875,0.6757646224728526,-0.28324732143396897,-0.6650207585563918,0.14443171605878674,0,1701812405479132242,trakstar_base,trakstar1,-0.31622255859375,-0.31354365234375,0.12892236328125,0.07959828097494179,-0.59613252454086,0.7967153092675922,-0.05945454422514823,0,1701812405479132242,trakstar_base,trakstar2,-0.4141142578125,0.18428642578124999,0.2243583984375,-0.5453634021604022,-0.2571801003473517,0.75152248592247,-0.26767724730030484
1701812405493093430,0,1701812405491654361,trakstar_base,trakstar0,-0.39435732421874997,-0.33631435546875,0.1274712890625,0.6756429208440341,-0.2831253945495691,-0.6651432296274481,0.14467597780993502,0,1701812405491654361,trakstar_base,trakstar1,-0.31622255859375,-0.31354365234375,0.12892236328125,0.07971900973971723,-0.5961223959556496,0.7967017726820744,-0.059575615241932625,0,1701812405491654361,trakstar_base,trakstar2,-0.4141142578125,0.1841748046875,0.2243583984375,-0.5453455805070434,-0.2571716960896017,0.7514979273012236,-0.2677905558711847
