%time,field.header.seq,field.header.stamp,field.header.frame_id,field.load
1701463406137163785,11269,1701463406129432477,,19.330556869506836
1701463406141290432,11270,1701463406134432477,,19.113359451293945
1701463406145373593,11271,1701463406138432477,,19.113359451293945
1701463406149601480,11272,1701463406143432477,,19.113359451293945
1701463406153605006,11273,1701463406148432477,,19.113359451293945
1701463406162007088,11274,1701463406153432477,,19.113359451293945
1701463406166065556,11275,1701463406158432477,,19.113359451293945
1701463406170434158,11276,1701463406163432477,,19.330556869506836
1701463406174250217,11277,1701463406167432477,,19.547754287719727
1701463406178212370,11278,1701463406172432477,,19.547754287719727
1701463406182387646,11279,1701463406177432477,,19.764951705932617
1701463406190434666,11280,1701463406181432477,,19.764951705932617
1701463406194506310,11281,1701463406186432477,,19.982149124145508
1701463406198912031,11282,1701463406191432477,,19.982149124145508
1701463406202825008,11283,1701463406196432477,,19.764951705932617
1701463406207044596,11284,1701463406201432477,,19.764951705932617
1701463406211243625,11285,1701463406205432477,,19.764951705932617
1701463406219359732,11286,1701463406210432477,,19.547754287719727
1701463406223256122,11287,1701463406215432477,,19.330556869506836
1701463406227577866,11288,1701463406219432477,,19.330556869506836
1701463406231819223,11289,1701463406224432477,,19.113359451293945
1701463406235876355,11290,1701463406229432477,,19.330556869506836
1701463406239768505,11291,1701463406233432477,,19.330556869506836
1701463406247773731,11292,1701463406239432477,,19.547754287719727
1701463406252072263,11293,1701463406244432477,,19.764951705932617
1701463406256085354,11294,1701463406248432477,,19.764951705932617
1701463406260333770,11295,1701463406253432477,,19.982149124145508
1701463406264457496,11296,1701463406258432477,,19.982149124145508
1701463406268732274,11297,1701463406262432477,,20.1993465423584
1701463406276680632,11298,1701463406267432477,,19.982149124145508
1701463406280622114,11299,1701463406272432477,,19.982149124145508
1701463406284740024,11300,1701463406276432477,,19.982149124145508
1701463406288769003,11301,1701463406282432477,,19.764951705932617
1701463406293106766,11302,1701463406287432477,,19.764951705932617
1701463406297194227,11303,1701463406291432477,,19.764951705932617
1701463406301416121,11304,1701463406296432477,,19.764951705932617
1701463406309300594,11305,1701463406300432477,,19.547754287719727
1701463406313266135,11306,1701463406305432477,,19.547754287719727
1701463406317618701,11307,1701463406310432477,,19.547754287719727
1701463406321665071,11308,1701463406314432477,,19.764951705932617
1701463406325878861,11309,1701463406319432477,,19.982149124145508
1701463406330196137,11310,1701463406325432477,,20.1993465423584
1701463406338201878,11311,1701463406329432477,,20.41654396057129
1701463406342082555,11312,1701463406334432477,,20.63374137878418
1701463406346071922,11313,1701463406339432477,,20.850936889648438
1701463406350470703,11314,1701463406343432477,,20.850936889648438
1701463406354605232,11315,1701463406348432477,,20.850936889648438
1701463406358671229,11316,1701463406353432477,,20.63374137878418
1701463406366722805,11317,1701463406357432477,,20.63374137878418
1701463406370659684,11318,1701463406362432477,,20.63374137878418
1701463406374839356,11319,1701463406368432477,,20.63374137878418
1701463406378815141,11320,1701463406372432477,,20.41654396057129
1701463406382910602,11321,1701463406377432477,,20.41654396057129
1701463406387132633,11322,1701463406381432477,,20.41654396057129
1701463406395299094,11323,1701463406386432477,,20.1993465423584
1701463406399424199,11324,1701463406391432477,,20.1993465423584
1701463406403641223,11325,1701463406395432477,,20.41654396057129
1701463406407385504,11326,1701463406400432477,,20.63374137878418
1701463406411748761,11327,1701463406406432477,,21.068134307861328
1701463406415946148,11328,1701463406410432477,,21.28533172607422
1701463406424063022,11329,1701463406415432477,,21.50252914428711
1701463406428208547,11330,1701463406420432477,,21.7197265625
1701463406432267243,11331,1701463406424432477,,21.93692398071289
1701463406436406648,11332,1701463406429432477,,22.15412139892578
1701463406440209955,11333,1701463406434432477,,22.15412139892578
1701463406444313670,11334,1701463406438432477,,22.371318817138672
1701463406452755366,11335,1701463406443432477,,22.15412139892578
1701463406456775542,11336,1701463406449432477,,22.15412139892578
1701463406460992184,11337,1701463406453432477,,21.93692398071289
1701463406465013622,11338,1701463406458432477,,21.93692398071289
1701463406469303463,11339,1701463406462432477,,21.7197265625
1701463406473063773,11340,1701463406467432477,,21.50252914428711
1701463406481508548,11341,1701463406472432477,,21.7197265625
1701463406485413574,11342,1701463406476432477,,21.50252914428711
1701463406489683028,11343,1701463406481432477,,21.50252914428711
1701463406493576551,11344,1701463406486432477,,21.28533172607422
1701463406497849347,11345,1701463406490432477,,21.28533172607422
1701463406501726960,11346,1701463406496432477,,21.50252914428711
1701463406509941891,11347,1701463406501432477,,21.7197265625
1701463406514210347,11348,1701463406505432477,,21.7197265625
1701463406518568680,11349,1701463406510432477,,21.93692398071289
1701463406522356550,11350,1701463406515432477,,21.93692398071289
1701463406526577595,11351,1701463406519432477,,21.93692398071289
1701463406530465842,11352,1701463406524432477,,21.7197265625
1701463406538561268,11353,1701463406529432477,,21.7197265625
1701463406542919768,11354,1701463406534432477,,21.7197265625
1701463406546800853,11355,1701463406539432477,,21.50252914428711
1701463406551184875,11356,1701463406544432477,,21.7197265625
1701463406555183819,11357,1701463406548432477,,21.50252914428711
1701463406559258190,11358,1701463406553432477,,21.50252914428711
1701463406563409986,11359,1701463406557432477,,21.7197265625
1701463406571404977,11360,1701463406562432477,,21.93692398071289
1701463406575445118,11361,1701463406567432477,,22.15412139892578
1701463406579830223,11362,1701463406571432477,,22.588516235351562
1701463406583757330,11363,1701463406577432477,,22.805713653564453
1701463406588121271,11364,1701463406582432477,,23.022911071777344
1701463406592147434,11365,1701463406586432477,,23.022911071777344
1701463406600095334,11366,1701463406591432477,,23.022911071777344
1701463406604453108,11367,1701463406596432477,,23.022911071777344
1701463406608154976,11368,1701463406600432477,,23.022911071777344
1701463406612319226,11369,1701463406605432477,,23.022911071777344
1701463406616543550,11370,1701463406610432477,,22.805713653564453
1701463406620380478,11371,1701463406614432477,,22.805713653564453
1701463406628609447,11372,1701463406620432477,,22.588516235351562
1701463406632732288,11373,1701463406625432477,,22.371318817138672
1701463406636937400,11374,1701463406629432477,,22.371318817138672
1701463406640781333,11375,1701463406634432477,,22.588516235351562
1701463406644998400,11376,1701463406638432477,,22.588516235351562
1701463406649113365,11377,1701463406643432477,,22.805713653564453
1701463406657138855,11378,1701463406648432477,,23.022911071777344
1701463406661314920,11379,1701463406652432477,,23.240108489990234
1701463406665397409,11380,1701463406657432477,,23.240108489990234
1701463406669535968,11381,1701463406663432477,,23.457305908203125
1701463406673482137,11382,1701463406667432477,,23.457305908203125
1701463406677953381,11383,1701463406672432477,,23.457305908203125
1701463406685973473,11384,1701463406677432477,,23.457305908203125
1701463406690002717,11385,1701463406681432477,,23.240108489990234
1701463406693948812,11386,1701463406686432477,,23.240108489990234
1701463406698207620,11387,1701463406691432477,,23.240108489990234
1701463406702355431,11388,1701463406695432477,,23.022911071777344
1701463406706398744,11389,1701463406700432477,,23.022911071777344
1701463406714628949,11390,1701463406706432477,,23.022911071777344
1701463406718568606,11391,1701463406710432477,,23.022911071777344
1701463406722700802,11392,1701463406715432477,,23.022911071777344
1701463406726854274,11393,1701463406720432477,,23.457305908203125
1701463406730887957,11394,1701463406724432477,,23.674501419067383
1701463406735008124,11395,1701463406729432477,,24.108896255493164
1701463406743285880,11396,1701463406733432477,,24.326093673706055
1701463406747262809,11397,1701463406738432477,,24.543291091918945
1701463406751349328,11398,1701463406743432477,,24.760488510131836
1701463406755472009,11399,1701463406748432477,,24.760488510131836
1701463406759717389,11400,1701463406753432477,,24.760488510131836
1701463406763879191,11401,1701463406758432477,,24.760488510131836
1701463406772194341,11402,1701463406762432477,,24.543291091918945
1701463406776279814,11403,1701463406767432477,,24.543291091918945
1701463406780318262,11404,1701463406772432477,,24.326093673706055
1701463406784313906,11405,1701463406776432477,,24.108896255493164
1701463406788698166,11406,1701463406781432477,,24.108896255493164
1701463406792480584,11407,1701463406786432477,,23.891698837280273
1701463406796680358,11408,1701463406791432477,,23.891698837280273
1701463406805055260,11409,1701463406796432477,,23.674501419067383
1701463406808953637,11410,1701463406801432477,,23.674501419067383
1701463406813143067,11411,1701463406805432477,,23.674501419067383
1701463406817164996,11412,1701463406810432477,,23.674501419067383
1701463406821086197,11413,1701463406814432477,,23.891698837280273
1701463406825376687,11414,1701463406819432477,,24.108896255493164
1701463406833748782,11415,1701463406824432477,,24.108896255493164
1701463406837872646,11416,1701463406828432477,,24.108896255493164
1701463406841843655,11417,1701463406834432477,,23.891698837280273
1701463406849949094,11418,1701463406841432477,,23.891698837280273
1701463406854081452,11419,1701463406846432477,,23.674501419067383
1701463406858031726,11420,1701463406851432477,,23.674501419067383
1701463406862096213,11421,1701463406855432477,,23.457305908203125
1701463406866403426,11422,1701463406860432477,,23.457305908203125
1701463406874773580,11423,1701463406865432477,,23.457305908203125
1701463406878573654,11424,1701463406874451354,,23.457305908203125
1701463406882721399,11425,1701463406878451354,,23.457305908203125
1701463406886671821,11426,1701463406884451354,,23.240108489990234
1701463406890888461,11427,1701463406888451354,,23.457305908203125
1701463406895042063,11428,1701463406893451354,,23.240108489990234
1701463406903305510,11429,1701463406898451354,,23.240108489990234
1701463406907391115,11430,1701463406902451354,,23.457305908203125
1701463406911396029,11431,1701463406907451354,,23.457305908203125
1701463406915800676,11432,1701463406911451354,,23.457305908203125
1701463406919636376,11433,1701463406916451354,,23.240108489990234
1701463406923633236,11434,1701463406922451354,,23.457305908203125
1701463406932055008,11435,1701463406926451354,,23.240108489990234
1701463406935977472,11436,1701463406931451354,,23.240108489990234
1701463406940101318,11437,1701463406936451354,,23.240108489990234
1701463406944212592,11438,1701463406940451354,,23.240108489990234
1701463406948212307,11439,1701463406945451354,,23.240108489990234
1701463406952278966,11440,1701463406950451354,,23.240108489990234
1701463406960400702,11441,1701463406954451354,,23.240108489990234
1701463406964955842,11442,1701463406959451354,,23.457305908203125
1701463406968894653,11443,1701463406965451354,,23.674501419067383
1701463406972942736,11444,1701463406969451354,,23.674501419067383
1701463406977066274,11445,1701463406974451354,,23.891698837280273
1701463406981041500,11446,1701463406979451354,,24.108896255493164
1701463406989174397,11447,1701463406983451354,,24.108896255493164
1701463406993244665,11448,1701463406988451354,,24.108896255493164
1701463406997582738,11449,1701463406992451354,,24.108896255493164
1701463407001600681,11450,1701463406997451354,,24.108896255493164
1701463407005649846,11451,1701463407002451354,,23.891698837280273
1701463407009645082,11452,1701463407006451354,,23.891698837280273
1701463407018071108,11453,1701463407012451354,,23.891698837280273
1701463407021974526,11454,1701463407017451354,,23.674501419067383
1701463407025959986,11455,1701463407021451354,,23.674501419067383
1701463407030395062,11456,1701463407026451354,,23.674501419067383
1701463407034302261,11457,1701463407031451354,,23.674501419067383
1701463407038447644,11458,1701463407035451354,,23.891698837280273
1701463407042579793,11459,1701463407040451354,,24.108896255493164
1701463407050802054,11460,1701463407045451354,,24.108896255493164
1701463407054836492,11461,1701463407050451354,,24.326093673706055
1701463407058862827,11462,1701463407055451354,,24.326093673706055
1701463407063068404,11463,1701463407060451354,,24.326093673706055
1701463407067336105,11464,1701463407064451354,,24.326093673706055
1701463407071210424,11465,1701463407069451354,,24.326093673706055
1701463407079402061,11466,1701463407074451354,,24.108896255493164
1701463407083426280,11467,1701463407078451354,,24.108896255493164
1701463407087643904,11468,1701463407083451354,,24.108896255493164
1701463407091781999,11469,1701463407087451354,,24.108896255493164
1701463407095714220,11470,1701463407093451354,,23.891698837280273
1701463407100485627,11471,1701463407098451354,,23.891698837280273
1701463407108209907,11472,1701463407102451354,,23.891698837280273
1701463407112038452,11473,1701463407107451354,,23.674501419067383
1701463407116326469,11474,1701463407112451354,,23.674501419067383
1701463407120310748,11475,1701463407116451354,,23.674501419067383
1701463407124623293,11476,1701463407121451354,,23.674501419067383
1701463407128677140,11477,1701463407126451354,,23.674501419067383
1701463407136848063,11478,1701463407130451354,,23.674501419067383
1701463407140990083,11479,1701463407136451354,,23.891698837280273
1701463407144834787,11480,1701463407141451354,,23.891698837280273
1701463407148982830,11481,1701463407145451354,,23.674501419067383
1701463407153193833,11482,1701463407150451354,,23.891698837280273
1701463407157257848,11483,1701463407155451354,,23.674501419067383
1701463407165397906,11484,1701463407159451354,,23.674501419067383
1701463407169393492,11485,1701463407164451354,,23.457305908203125
1701463407173379948,11486,1701463407168451354,,23.457305908203125
1701463407177470827,11487,1701463407173451354,,23.457305908203125
1701463407181655670,11488,1701463407179451354,,23.240108489990234
1701463407185917620,11489,1701463407183451354,,23.457305908203125
1701463407194277985,11490,1701463407188451354,,23.240108489990234
1701463407198079372,11491,1701463407193451354,,23.240108489990234
1701463407202285740,11492,1701463407197451354,,23.457305908203125
1701463407206303872,11493,1701463407202451354,,23.457305908203125
1701463407210322832,11494,1701463407207451354,,23.891698837280273
1701463407214466290,11495,1701463407211451354,,24.108896255493164
1701463407222671304,11496,1701463407216451354,,24.326093673706055
1701463407227091198,11497,1701463407222451354,,24.326093673706055
1701463407230870235,11498,1701463407226451354,,24.543291091918945
1701463407235040740,11499,1701463407231451354,,24.543291091918945
1701463407239054497,11500,1701463407236451354,,24.543291091918945
1701463407243067687,11501,1701463407240451354,,24.543291091918945
1701463407251247406,11502,1701463407245451354,,24.543291091918945
1701463407255669207,11503,1701463407249451354,,24.326093673706055
1701463407259691043,11504,1701463407254451354,,24.326093673706055
1701463407263713974,11505,1701463407259451354,,24.108896255493164
1701463407267633147,11506,1701463407264451354,,24.108896255493164
1701463407271707415,11507,1701463407269451354,,24.108896255493164
1701463407280201504,11508,1701463407274451354,,24.108896255493164
1701463407284252707,11509,1701463407278451354,,23.891698837280273
1701463407288386384,11510,1701463407283451354,,23.891698837280273
1701463407292423754,11511,1701463407288451354,,23.891698837280273
1701463407296319015,11512,1701463407292451354,,23.891698837280273
1701463407300468595,11513,1701463407297451354,,23.891698837280273
1701463407304712982,11514,1701463407302451354,,23.891698837280273
1701463407312749258,11515,1701463407307451354,,24.108896255493164
1701463407317002545,11516,1701463407312451354,,23.891698837280273
1701463407320905704,11517,1701463407317451354,,23.891698837280273
1701463407325207698,11518,1701463407321451354,,23.891698837280273
1701463407329224840,11519,1701463407326451354,,23.674501419067383
1701463407333270108,11520,1701463407331451354,,23.674501419067383
1701463407341306977,11521,1701463407335451354,,23.674501419067383
1701463407345483155,11522,1701463407340451354,,23.674501419067383
1701463407349983186,11523,1701463407344451354,,23.674501419067383
1701463407353980751,11524,1701463407350451354,,23.457305908203125
1701463407358380345,11525,1701463407355451354,,23.457305908203125
1701463407362099917,11526,1701463407359451354,,23.457305908203125
1701463407370355679,11527,1701463407364451354,,23.457305908203125
1701463407374133912,11528,1701463407369451354,,23.457305908203125
1701463407378238962,11529,1701463407373451354,,23.240108489990234
1701463407382533258,11530,1701463407378451354,,23.240108489990234
1701463407386711407,11531,1701463407383451354,,23.240108489990234
1701463407390791980,11532,1701463407387451354,,23.240108489990234
1701463407398785867,11533,1701463407393451354,,23.240108489990234
1701463407402769532,11534,1701463407398451354,,23.022911071777344
1701463407407011176,11535,1701463407402451354,,23.022911071777344
1701463407411190644,11536,1701463407407451354,,22.805713653564453
1701463407415323912,11537,1701463407412451354,,22.805713653564453
1701463407419788403,11538,1701463407416451354,,22.805713653564453
1701463407427606453,11539,1701463407421451354,,22.805713653564453
1701463407431703982,11540,1701463407425451354,,22.805713653564453
1701463407435820941,11541,1701463407430451354,,22.805713653564453
1701463407439830176,11542,1701463407436451354,,22.588516235351562
1701463407444275547,11543,1701463407440451354,,22.588516235351562
1701463407448386172,11544,1701463407445451354,,22.588516235351562
1701463407456225289,11545,1701463407450451354,,22.588516235351562
1701463407460285383,11546,1701463407454451354,,22.588516235351562
1701463407464179259,11547,1701463407459451354,,22.588516235351562
1701463407468492440,11548,1701463407464451354,,22.588516235351562
1701463407472495505,11549,1701463407468451354,,22.371318817138672
1701463407476853722,11550,1701463407473451354,,22.371318817138672
1701463407485044922,11551,1701463407479451354,,22.15412139892578
1701463407488922343,11552,1701463407483451354,,22.15412139892578
1701463407493094873,11553,1701463407488451354,,22.15412139892578
1701463407496897264,11554,1701463407493451354,,21.93692398071289
1701463407501374176,11555,1701463407497451354,,21.7197265625
1701463407505401970,11556,1701463407502451354,,21.28533172607422
1701463407513760840,11557,1701463407507451354,,21.068134307861328
1701463407518413050,11558,1701463407511451354,,20.63374137878418
1701463407521955493,11559,1701463407516451354,,20.1993465423584
1701463407525873367,11560,1701463407521451354,,19.982149124145508
1701463407529957444,11561,1701463407526451354,,19.764951705932617
1701463407534182112,11562,1701463407531451354,,19.764951705932617
1701463407538306046,11563,1701463407535451354,,19.764951705932617
1701463407546442225,11564,1701463407540451354,,19.982149124145508
1701463407550535638,11565,1701463407545451354,,19.764951705932617
1701463407554532807,11566,1701463407549451354,,19.547754287719727
1701463407558430279,11567,1701463407554451354,,19.764951705932617
1701463407562519738,11568,1701463407559451354,,19.547754287719727
1701463407567042029,11569,1701463407564451354,,19.547754287719727
1701463407575186387,11570,1701463407569451354,,19.547754287719727
1701463407579055491,11571,1701463407574451354,,19.330556869506836
1701463407583018720,11572,1701463407578451354,,19.113359451293945
1701463407587130707,11573,1701463407583451354,,19.113359451293945
1701463407591498233,11574,1701463407588451354,,19.113359451293945
1701463407595380296,11575,1701463407592451354,,19.113359451293945
1701463407603927482,11576,1701463407597451354,,19.113359451293945
1701463407607915177,11577,1701463407601451354,,19.113359451293945
1701463407612172980,11578,1701463407607451354,,19.113359451293945
1701463407615931490,11579,1701463407612451354,,19.113359451293945
1701463407619813076,11580,1701463407616451354,,19.113359451293945
1701463407624030443,11581,1701463407621451354,,19.330556869506836
1701463407632474727,11582,1701463407626451354,,19.113359451293945
1701463407636708395,11583,1701463407630451354,,19.330556869506836
1701463407640696884,11584,1701463407635451354,,19.113359451293945
1701463407644467744,11585,1701463407640451354,,19.113359451293945
1701463407648674475,11586,1701463407644451354,,19.113359451293945
1701463407652746884,11587,1701463407650451354,,19.113359451293945
1701463407660831248,11588,1701463407655451354,,19.113359451293945
1701463407664930708,11589,1701463407659451354,,18.896162033081055
1701463407669250596,11590,1701463407664451354,,18.896162033081055
1701463407673233015,11591,1701463407669451354,,18.896162033081055
1701463407677294856,11592,1701463407673451354,,19.113359451293945
1701463407681714291,11593,1701463407678451354,,18.896162033081055
1701463407689859091,11594,1701463407683451354,,18.896162033081055
1701463407693643862,11595,1701463407687451354,,19.113359451293945
1701463407697810240,11596,1701463407693451354,,18.896162033081055
1701463407702161036,11597,1701463407697451354,,18.896162033081055
1701463407706503975,11598,1701463407702451354,,18.896162033081055
1701463407710331110,11599,1701463407707451354,,18.678964614868164
1701463407718539648,11600,1701463407711451354,,18.678964614868164
1701463407722209568,11601,1701463407716451354,,18.678964614868164
1701463407726280623,11602,1701463407721451354,,18.678964614868164
1701463407730508651,11603,1701463407725451354,,18.461767196655273
1701463407734845775,11604,1701463407730451354,,18.244569778442383
1701463407738800202,11605,1701463407736451354,,18.244569778442383
1701463407746791920,11606,1701463407740451354,,18.244569778442383
1701463407751029286,11607,1701463407745451354,,18.244569778442383
1701463407755064129,11608,1701463407750451354,,18.244569778442383
1701463407759073085,11609,1701463407754451354,,18.244569778442383
1701463407763627495,11610,1701463407759451354,,18.244569778442383
1701463407767564200,11611,1701463407764451354,,18.027374267578125
1701463407775636499,11612,1701463407768451354,,18.027374267578125
1701463407779742643,11613,1701463407773451354,,18.244569778442383
1701463407784051595,11614,1701463407778451354,,18.027374267578125
1701463407788003278,11615,1701463407783451354,,18.244569778442383
1701463407792218094,11616,1701463407788451354,,18.027374267578125
1701463407796177290,11617,1701463407792451354,,18.027374267578125
1701463407800392286,11618,1701463407797451354,,18.027374267578125
1701463407808378444,11619,1701463407802451354,,18.027374267578125
1701463407812389098,11620,1701463407806451354,,18.027374267578125
1701463407816754547,11621,1701463407811451354,,18.027374267578125
1701463407820737402,11622,1701463407816451354,,17.810176849365234
1701463407824716378,11623,1701463407821451354,,17.592979431152344
1701463407829165660,11624,1701463407826451354,,17.592979431152344
1701463407837263956,11625,1701463407831451354,,17.375782012939453
1701463407841248878,11626,1701463407835451354,,17.375782012939453
1701463407845208042,11627,1701463407840451354,,17.375782012939453
1701463407849610648,11628,1701463407845451354,,17.158584594726562
1701463407853575870,11629,1701463407849451354,,17.158584594726562
1701463407857548405,11630,1701463407854451354,,17.158584594726562
1701463407866235508,11631,1701463407858451354,,16.941387176513672
1701463407869805793,11632,1701463407864451354,,16.941387176513672
1701463407873995854,11633,1701463407869451354,,16.72418975830078
1701463407878171480,11634,1701463407873451354,,16.72418975830078
1701463407882086646,11635,1701463407878451354,,16.50699234008789
1701463407886437499,11636,1701463407883451354,,16.50699234008789
1701463407894452889,11637,1701463407887451354,,16.289794921875
1701463407898830921,11638,1701463407892451354,,16.07259750366211
1701463407902835143,11639,1701463407897451354,,16.07259750366211
1701463407906610867,11640,1701463407901451354,,15.855401039123535
1701463407910692946,11641,1701463407907451354,,15.855401039123535
1701463407914821393,11642,1701463407912451354,,16.07259750366211
1701463407923324945,11643,1701463407916451354,,15.855401039123535
1701463407927432404,11644,1701463407921451354,,15.855401039123535
1701463407931264047,11645,1701463407926451354,,16.07259750366211
1701463407935487587,11646,1701463407930451354,,16.07259750366211
1701463407939461547,11647,1701463407935451354,,15.855401039123535
1701463407943582651,11648,1701463407940451354,,15.855401039123535
1701463407951905720,11649,1701463407944451354,,15.855401039123535
1701463407956110008,11650,1701463407950451354,,15.638203620910645
1701463407960011920,11651,1701463407954451354,,15.638203620910645
1701463407964005307,11652,1701463407959451354,,15.855401039123535
1701463407968145352,11653,1701463407964451354,,15.638203620910645
1701463407972053182,11654,1701463407968451354,,15.421006202697754
1701463407980245258,11655,1701463407973451354,,15.421006202697754
1701463407984334124,11656,1701463407978451354,,15.421006202697754
1701463407988712822,11657,1701463407982451354,,15.203808784484863
1701463407992852285,11658,1701463407987451354,,15.203808784484863
1701463407996674699,11659,1701463407993451354,,15.203808784484863
1701463408000919516,11660,1701463407997451354,,14.986611366271973
1701463408008971059,11661,1701463408002451354,,14.986611366271973
1701463408013128062,11662,1701463408007451354,,14.769413948059082
1701463408017503258,11663,1701463408011451354,,14.552217483520508
1701463408021394506,11664,1701463408016451354,,14.335020065307617
1701463408025582956,11665,1701463408021451354,,14.117822647094727
1701463408029775102,11666,1701463408025451354,,13.900625228881836
1701463408034109932,11667,1701463408030451354,,13.683427810668945
1701463408041964900,11668,1701463408035451354,,13.466230392456055
1701463408045886660,11669,1701463408040451354,,13.249032974243164
1701463408050018036,11670,1701463408045451354,,12.8146390914917
1701463408054298997,11671,1701463408049451354,,12.8146390914917
1701463408058298427,11672,1701463408054451354,,12.597441673278809
1701463408062936468,11673,1701463408059451354,,12.380244255065918
1701463408070489736,11674,1701463408063451354,,12.163046836853027
1701463408074545347,11675,1701463408068451354,,11.945849418640137
1701463408078933384,11676,1701463408074451354,,11.945849418640137
1701463408083014160,11677,1701463408078451354,,11.511455535888672
1701463408087044767,11678,1701463408083451354,,11.511455535888672
1701463408091487558,11679,1701463408088451354,,11.07706069946289
1701463408099401278,11680,1701463408092451354,,10.85986328125
1701463408103443623,11681,1701463408097451354,,10.64266586303711
1701463408107281879,11682,1701463408102451354,,10.425468444824219
1701463408111551499,11683,1701463408106451354,,10.208271980285645
1701463408115833762,11684,1701463408111451354,,9.991074562072754
1701463408119952638,11685,1701463408117451354,,9.773877143859863
1701463408128056943,11686,1701463408121451354,,9.556679725646973
1701463408132105438,11687,1701463408126451354,,9.556679725646973
1701463408136077391,11688,1701463408130451354,,9.339482307434082
1701463408140064391,11689,1701463408135451354,,9.122284889221191
1701463408144252095,11690,1701463408140451354,,9.122284889221191
1701463408148659949,11691,1701463408144451354,,8.687891006469727
1701463408156900289,11692,1701463408149451354,,8.687891006469727
1701463408160713963,11693,1701463408154451354,,8.687891006469727
1701463408165001271,11694,1701463408158451354,,8.470693588256836
1701463408169049974,11695,1701463408164451354,,8.470693588256836
1701463408172915765,11696,1701463408169451354,,8.253496170043945
1701463408176981460,11697,1701463408173451354,,8.253496170043945
1701463408185301017,11698,1701463408178451354,,8.253496170043945
1701463408189490130,11699,1701463408183451354,,8.253496170043945
1701463408193674400,11700,1701463408187451354,,8.253496170043945
1701463408197420194,11701,1701463408192451354,,8.036298751831055
1701463408201792655,11702,1701463408197451354,,8.036298751831055
1701463408205913264,11703,1701463408202451354,,7.819101810455322
1701463408214340373,11704,1701463408207451354,,7.819101810455322
1701463408218116306,11705,1701463408211451354,,7.819101810455322
1701463408222256058,11706,1701463408216451354,,7.819101810455322
1701463408226234895,11707,1701463408221451354,,7.601904392242432
1701463408230594485,11708,1701463408225451354,,7.819101810455322
1701463408234684077,11709,1701463408230451354,,7.601904392242432
1701463408242579604,11710,1701463408235451354,,7.819101810455322
1701463408246739597,11711,1701463408239451354,,7.601904392242432
1701463408250856960,11712,1701463408245451354,,7.819101810455322
1701463408254933801,11713,1701463408250451354,,7.819101810455322
1701463408258873871,11714,1701463408254451354,,7.601904392242432
1701463408262951535,11715,1701463408259451354,,7.601904392242432
1701463408271191127,11716,1701463408264451354,,7.601904392242432
1701463408275347591,11717,1701463408268451354,,7.601904392242432
1701463408279488142,11718,1701463408273451354,,7.601904392242432
1701463408283695214,11719,1701463408278451354,,7.384706974029541
1701463408287694581,11720,1701463408282451354,,7.384706974029541
1701463408291797498,11721,1701463408288451354,,7.384706974029541
1701463408295654832,11722,1701463408293451354,,7.384706974029541
1701463408304076280,11723,1701463408297451354,,7.384706974029541
1701463408308433402,11724,1701463408302451354,,7.167510032653809
1701463408312339372,11725,1701463408306451354,,7.384706974029541
1701463408316923753,11726,1701463408311451354,,7.167510032653809
1701463408320484826,11727,1701463408316451354,,7.167510032653809
1701463408324494103,11728,1701463408320451354,,7.167510032653809
1701463408332761892,11729,1701463408325451354,,7.167510032653809
1701463408336799305,11730,1701463408331451354,,7.167510032653809
1701463408340954839,11731,1701463408335451354,,7.167510032653809
1701463408345044651,11732,1701463408340451354,,7.167510032653809
1701463408349209027,11733,1701463408345451354,,7.167510032653809
1701463408353332287,11734,1701463408349451354,,7.167510032653809
1701463408361233748,11735,1701463408354451354,,7.167510032653809
1701463408365491647,11736,1701463408359451354,,6.950312614440918
1701463408369559179,11737,1701463408363451354,,7.167510032653809
1701463408373734172,11738,1701463408368451354,,6.950312614440918
1701463408377826646,11739,1701463408374451354,,6.950312614440918
1701463408382009094,11740,1701463408378451354,,6.950312614440918
1701463408390273884,11741,1701463408383451354,,6.950312614440918
1701463408394118996,11742,1701463408387451354,,6.950312614440918
1701463408398296043,11743,1701463408392451354,,6.950312614440918
1701463408402207673,11744,1701463408397451354,,7.167510032653809
1701463408406489431,11745,1701463408401451354,,6.950312614440918
1701463408410604693,11746,1701463408406451354,,6.950312614440918
1701463408418656266,11747,1701463408411451354,,7.167510032653809
1701463408422646235,11748,1701463408416451354,,7.167510032653809
1701463408427113259,11749,1701463408421451354,,7.167510032653809
1701463408431015191,11750,1701463408426451354,,7.167510032653809
1701463408435130641,11751,1701463408430451354,,7.167510032653809
1701463408439443035,11752,1701463408435451354,,7.167510032653809
1701463408447423277,11753,1701463408440451354,,7.167510032653809
1701463408451591524,11754,1701463408444451354,,7.167510032653809
1701463408455532346,11755,1701463408449451354,,7.167510032653809
1701463408459777678,11756,1701463408454451354,,7.167510032653809
1701463408463913053,11757,1701463408459451354,,7.167510032653809
1701463408468178434,11758,1701463408464451354,,7.167510032653809
1701463408476287889,11759,1701463408468451354,,7.167510032653809
1701463408480173781,11760,1701463408473451354,,7.167510032653809
1701463408484148826,11761,1701463408478451354,,7.384706974029541
1701463408488320230,11762,1701463408482451354,,7.167510032653809
1701463408492305109,11763,1701463408487451354,,7.384706974029541
1701463408496298776,11764,1701463408492451354,,7.384706974029541
1701463408504750114,11765,1701463408496451354,,7.384706974029541
1701463408508808491,11766,1701463408502451354,,7.384706974029541
1701463408512972486,11767,1701463408507451354,,7.384706974029541
